title,price_and_currency,location,details_url,property_type,area,agency,agency_url,floor,price_per_m2,description,reference_number,is_top_ad,num_photos,date_added,offer_type,price,currency,city,neighborhood,site,ref_no
"продава Двустаен апартамент, 70 м2",191 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6013182/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 70 м2,Еколит,,Етаж: 2 от 11,Цена на /м2/:2 729EUR,"Ексклузивно, БЕЗ КОМИСИОН от купувач.Предлагаме нов, функционален апартамент в модерна сграда с А16-юни 2024г.Сградата е разположена на ул. Филип Кутев, в близост до МОЛ Парадайс,...",,False,8,2025-01-10 06:02:44.535999,продава,191000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 72 м2",192 616EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965693/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 72 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 8,Цена на /м2/:2 675EUR,"Двустаен апартамент със застроена площ 56,09 кв.м + тераса 10,48 кв.м. Разпределение: дневна с кухненски бокс 26,71 кв.м, спалня 9,21 кв и баня с тоалетна....",,False,2,2025-01-10 06:02:44.536443,продава,192616,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 62 м2",192 617EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/dvustaen/5999886/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 62 м2,Galiano Estates,,Етаж: 6 от 7,Цена на /м2/:3 107EUR,Без комисионна от страна на купувача!!! Galiano Estates има удоволствието да ви представи двустаен апартамент в новострояща се сграда. Разполагаме с ограничени бройки двустайни и тристайни...,,False,2,2025-01-10 06:02:44.536956,продава,192617,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 62 м2",192 617EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/6001078/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 62 м2,ЕКС НВД,,Етаж: 6 от 8,Цена на /м2/:3 107EUR,"Компания `ЕКС` представя на Вашето внимание двустаен апартамент в ж.к. Стрелбище.МЕСТОПОЛОЖЕНИЕ: В близост до спирки на градски транспорт, училище, магазини от всякакъв тип....",,False,1,2025-01-10 06:02:44.537418,продава,192617,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 115 м2",195 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5856984/?sid=gzSTlT&page=2,PropertyType.TRISTAEN, 115 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 2 от 5,Цена на /м2/:1 696EUR,"АКТ 15!!!ИРИДА НЕДВИЖИМИ ИМОТИ ПРОДАВА ТРИСТАЕН АПАРТАМЕНТ, в МАЛКА БУТИКОВА сграда с класически дух и модерен дизайн С МАГАЗИНИ НА КОТА 0, разположена в подножието на Витоша....",,False,7,2025-01-10 06:02:44.537924,продава,195000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 80 м2",196 554EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/6018722/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 80 м2,Luximmo Finest Estates,,Етаж:  от 15,Цена на /м2/:2 457EUR,"Ексклузивно представяме за продажба двустаен апартамент №4.32 в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",,False,24,2025-01-10 06:02:44.538425,продава,196554,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 74 м2",199 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/5984141/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 74 м2,Абелла,,Етаж: 5 от 7,Цена на /м2/:2 689EUR,Номер в агенцията:52517Агенция за недвижими имоти Абела предлага двустаен напълно обзаведен апартамент с площ 63.17 кв. м. и 10.74 кв. м. общи части.Жилището е със южно изложение и зимата...,,False,11,2025-01-10 06:02:44.538874,продава,199000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",200 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/dvustaen/5889581/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 89 м2,ERA Младост,,Етаж:,Цена на /м2/:2 247EUR,"ЕРА Младост предлага двустаен апартамент №403 на 4 етаж над магазини в малка  - 5 етажна сграда с 16 апартамента. Апартаментът е с изложение запад - изток и следното разпределение: Дневна с кухня,...",,False,4,2025-01-10 06:02:44.539319,продава,200000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",200 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/dvustaen/6018431/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 85 м2,PD property - ЮГ,,Етаж: 2 от 5,Цена на /м2/:2 353EUR,"Представяме Ви ДВУСТАЕН апартамент, който е част от жилищна сграда..Апартаментът се намира на втори етаж и е с обща площ84,80кв.м. (застр. площ 70,07 кв.м. + общи части14,73 кв.м.)....",,False,10,2025-01-10 06:02:44.539773,продава,200000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",200 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/6012382/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 89 м2,Galardo Real Estate,,Етаж: 4 от 5,Цена на /м2/:2 247EUR,"Galardo Real Estate ви представя двустаен апартамент, разположен в нова сграда, в близост до от хотел Вега.Апартаментът е разположен на на четвърти етаж.Жилището е просторно и...",,False,12,2025-01-10 06:02:44.540278,продава,200000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",200 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/dvustaen/5888248/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 89 м2,ERA Младост,,Етаж:,Цена на /м2/:2 247EUR,"ЕРА Младост предлага двустаен апартамент №304 на 3 етаж над магазини в малка  - 5 етажна сграда с 16 апартамента. Апартаментът е с изложение изток-север и следното разпределение: Дневна с кухня,...",,False,4,2025-01-10 06:02:44.540748,продава,200000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 56 м2",202 999EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5918905/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 56 м2,АЛДЕС ИМОТИ ЕООД,,Етаж: 2 от 4,Цена на /м2/:3 625EUR,"СВЕТЪЛ двустаен ап. в ЕЛИТЕН жилищен квартал, близо до метростанция България, пазара на квартал Иван Вазов, Южния парк и Втора английска гимназия. С АКТ 16 !!! Разположен на 1-ви етаж над магазини,...",,False,8,2025-01-10 06:02:44.541203,продава,202999,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 75 м2",206 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6016010/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 75 м2,Еколит,,Етаж: 4 от 11,Цена на /м2/:2 747EUR,"Ексклузивно, БЕЗ КОМИСИОН от купувач.Предлагаме нов, функционален апартамент в модерна сграда с А16-юни 2024г.Сградата е разположена на ул. Филип Кутев, в близост до МОЛ Парадайс,...",,False,7,2025-01-10 06:02:44.541654,продава,206000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 75 м2",209 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/dvustaen/6007381/?sid=gzSTlT&page=2,PropertyType.DVUSTAEN, 75 м2,Имоти Премиер,,Етаж: 13 от 16,Цена на /м2/:2 787EUR,"НА ПЕШЕХОДНО РАЗСТОЯНИЕ ОТ МЕТРОСТАНЦИЯ! ЕДИН ОТ НАЙ-ЖЕЛАНИТЕ РАЙОНИ В СТОЛИЦАТА!Имоти Премиер представя на Вашето внимание двустаен апартамент, разположен в един от...",,False,6,2025-01-10 06:02:44.542156,продава,209000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 76 м2",210 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/6013759/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 76 м2,BULGARIAN PROPERTIES,,Етаж: 3,Цена на /м2/:2 763EUR,"За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в imoti.net.Референтен номер: Sfa 85524Тел: 0882 817...",,False,13,2025-01-10 06:02:48.647123,продава,210000,EUR,София,Стрелбище,Site.IMOTINET,
