title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 115 м2",400 000€782 332BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6190154/?sid=iKI3oo&page=1,продава Двустаен апартамент, 115 м2,DHI group Ltd,Етаж: 4 от 6,Цена на /м2/:3 478EUR/6 802.89BGN,"Квартал Лозенец е с утвърден престиж, отлична инфраструктура и бърз достъп до:•	супермаркети и бутикови магазини•	училища, детски градини и паркове•	удобен градски...",True,1,2026-01-02 06:04:09.081090,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Четиристаен апартамент, 150 м2",499 500€976 937BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/chetiristaen/6181104/?sid=iKI3oo&page=1,продава Четиристаен апартамент, 150 м2,RealNet Office Partners,Етаж: 2 от 6,Цена на /м2/:3 330EUR/6 512.91BGN,"RealNet продава просторен и функционален четиристаен апартамент, със застроена площ от 150 кв.м. (около 170 кв.м. с включени идеални части от общите части на сградата), находящ се на първи...",True,14,2026-01-02 06:04:09.081557,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Тристаен апартамент, 201 м2",603 240€1 179 835BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/tristaen/5750082/?sid=iKI3oo&page=1,продава Тристаен апартамент, 201 м2,Luximmo Finest Estates,Етаж:  от 9,Цена на /м2/:3 001EUR/5 869.83BGN,"Представяме тристаен апартамент за продажба, част от нова сграда със смесено предназначение в кв. ""Лозенец"", гр. София.Сградата е с получен Акт 16.Районът е един от...",True,24,2026-01-02 06:04:09.082051,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Тристаен апартамент, 170 м2",615 000€1 202 835BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/5566759/?sid=iKI3oo&page=1,продава Тристаен апартамент, 170 м2,ELEHOME,Етаж: 3 от 8,Цена на /м2/:3 618EUR/7 075.50BGN,"A P A R T M E N T  0 1 2С Апартамент 012 ELEHOME ви предлага една изключително красива, функционална и резонираща с нашето ежедневие и съвременност архитектура. Семпла, изчистена и...",True,12,2026-01-02 06:04:09.082478,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Тристаен апартамент, 87 м2",132 000€258 170BGN,"София, Белите Брези",https://www.imoti.net/bg/obiava/prodava/sofia/belite-brezi/tristaen/5983760/?sid=iKI3oo&page=1,продава Тристаен апартамент, 87 м2,Пандора естейт,Етаж: 9 от 12,Цена на /м2/:1 517EUR/2 967.47BGN,"Агенция за недвижими имоти ""Пандора Естейт"" продава ексклузивно тристаен апартамент в кв. Бели Брези на цена от 132,000 евро.Имотът е с площ от 87 кв.м, разположен на 9-ти етаж от...",False,6,2026-01-02 06:04:09.082940,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Двустаен апартамент, 45 м2",149 000€291 419BGN,"София, Лагера",https://www.imoti.net/bg/obiava/prodava/sofia/lagera/dvustaen/6183919/?sid=iKI3oo&page=1,продава Двустаен апартамент, 45 м2,Имотен център България 2021,Етаж: 1 от 4,Цена на /м2/:3 311EUR/6 475.97BGN,"Продава се двустаен апартамент в кв. Лагера първи етаж, източно изложениеЛокация: кв. Лагера тиха и добре уредена част на София, с удобен достъп до центъра, градски транспорт (трамвай,...",False,14,2026-01-02 06:04:09.083436,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Двустаен апартамент, 55 м2",175 000€342 270BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6143857/?sid=iKI3oo&page=1,продава Двустаен апартамент, 55 м2,Глобъл Сървисиз,Етаж: 5 от 5,Цена на /м2/:3 182EUR/6 223.10BGN,"Продава се двустаен апартамент в Лозенец, подходящ за инвестиция. Апартаментът се намира на последен етаж в тухлена сграда без асансьор. Състои се от две стаи -: хол с кухненски бокс и спалня,...",False,7,2026-01-02 06:04:09.083886,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Двустаен апартамент, 45 м2",179 000€350 094BGN,"София, Лагера",https://www.imoti.net/bg/obiava/prodava/sofia/lagera/dvustaen/6107928/?sid=iKI3oo&page=1,продава Двустаен апартамент, 45 м2,ЕКС НВД,Етаж: 3 от 6,Цена на /м2/:3 978EUR/7 779.86BGN,"Компания `ЕКС` представя на Вашето внимание двустаен апартамент в ж.к. Лагера.МЕСТОПОЛОЖЕНИЕ: В близост ще намерите различни транспортни връзки, училища, детски градини и търговски...",False,1,2026-01-02 06:04:09.084338,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Двустаен апартамент, 50 м2",180 000€352 049BGN,"София, Лагера",https://www.imoti.net/bg/obiava/prodava/sofia/lagera/dvustaen/6099325/?sid=iKI3oo&page=1,продава Двустаен апартамент, 50 м2,Глобъл Сървисиз,Етаж: 14 от 18,Цена на /м2/:3 600EUR/7 040.99BGN,,False,6,2026-01-02 06:04:09.084776,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
"продава Двустаен апартамент, 71 м2",183 600€359 090BGN,"София, Лагера",https://www.imoti.net/bg/obiava/prodava/sofia/lagera/dvustaen/6143775/?sid=iKI3oo&page=1,продава Двустаен апартамент, 71 м2,Глобъл Сървисиз,Етаж: 5 от 6,Цена на /м2/:2 586EUR/5 057.61BGN,"Предлагаме за продажба двустаен апартамент с разгъната застроена площ от 71 кв.м., разположен на 5-ти етаж от общо 6 в тухлена сграда с асансьор.Имотът е на шпакловка и замазка, което дава...",False,8,2026-01-02 06:04:09.085229,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,465
