title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 63 м2",144 900EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/dvustaen/5982550/?sid=gFM8jD&page=1,продава Двустаен апартамент, 63 м2,Елеганс Естейт,Етаж: 4 от 6,Цена на /м2/:2 300EUR,"МЕТРО!ТИШИНА!ЕЛЕГАНТНОСТ!ПРЕДПРОДАЖБА!СКОРО ОТНОВО ЩЕ ВДИГНЕМ ЦЕНАТА, ПОБЪРЗАЙТЕ!ВЕЧЕ 70% ОТ ЖИЛИЩАТА СА ЗАКУПЕНИ!Уникален мини...",True,4,2025-08-01 06:04:16.978551,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Двустаен апартамент, 53 м2",164 000EUR,"София, Редута",https://www.imoti.net/bg/obiava/prodava/sofia/reduta/dvustaen/6098033/?sid=gFM8jD&page=1,продава Двустаен апартамент, 53 м2,Революшън Естейт България,Етаж: 5 от 8,Цена на /м2/:3 094EUR,Референтен номер: 2093558.Революшън Естейт представя двустаен апартамент в ж.к. Редута.-  Квадратура: 53 кв.м-  Етаж: 5 от 8 .-  Изложение: Изток....,True,10,2025-08-01 06:04:16.979076,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Двустаен апартамент, 78 м2",194 900EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/6071658/?sid=gFM8jD&page=1,продава Двустаен апартамент, 78 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,Етаж: 2 от 6,Цена на /м2/:2 499EUR,"ИРИДА НЕДВИЖИМИ ИМОТИ, С КЛЮЧ В АГЕНЦИЯТА!!! Ви представя за продажба прекрасен двустаен апартамент в кв. Дианабад в гр. София, в близост до множество обществен транспорт, осигуряващ връзки с...",True,12,2025-08-01 06:04:16.979542,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Тристаен апартамент, 125 м2",327 132EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5829598/?sid=gFM8jD&page=1,продава Тристаен апартамент, 125 м2,Luximmo Finest Estates,Етаж:  от 10,Цена на /м2/:2 617EUR,"Представяме тристаен апартамент в чисто нова бутикова сграда с отлична локация в кв. „Сухата река“. В непосредствена близост се намира метростанция „Хаджи Димитър“, а популярният парк „Заимов“,...",True,5,2025-08-01 06:04:16.979990,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Тристаен апартамент, 132 м2",359 961EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/6052785/?sid=gFM8jD&page=1,продава Тристаен апартамент, 132 м2,Елеганс Естейт,Етаж: 9 от 10,Цена на /м2/:2 727EUR,"МЕТРОПАРКЛУКСЕлеганс Естейт има удоволствието да представи на своите клиенти една емблематична новострояща се сграда, намираща се в непосредствена...",True,5,2025-08-01 06:04:16.980437,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Тристаен апартамент, 144 м2",472 200EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/6040120/?sid=gFM8jD&page=1,продава Тристаен апартамент, 144 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,Етаж: 7 от 14,Цена на /м2/:3 279EUR,"ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от доказан инвеститор на комуникативно място, в...",True,6,2025-08-01 06:04:16.980887,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Тристаен апартамент, 122 м2",525 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/6101060/?sid=gFM8jD&page=1,продава Тристаен апартамент, 122 м2,Джей и Джей Корпорейшън,Етаж: 4 от 7,Цена на /м2/:4 303EUR,"НОВА СГРАДА С АКТ 16! В НАЙ-ЖЕЛАНИЯ КВАРТАЛ - ИЗГРЕВ! Представяме на Вашето внимание тристаен апартамент, разположен на ул. Тинтява - район, който се отличава с тишина, много зеленина и модерна...",True,18,2025-08-01 06:04:16.981314,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Четиристаен апартамент, 197 м2",650 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5983325/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 197 м2,Luximmo Finest Estates,Етаж:  от 8,Цена на /м2/:3 299EUR,"Ексклузивно представяме супер просторен и уютен, четиристаен апартамент в един от най-предпочитаните райони на София – квартал ""Изток"".Жилището е част от модерна сграда, разположена...",True,14,2025-08-01 06:04:16.981776,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Двустаен апартамент, 52 м2",99 840EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/dvustaen/6104348/?sid=gFM8jD&page=1,продава Двустаен апартамент, 52 м2,частно лице,Етаж: 2 от 6,Цена на /м2/:1 920EUR,ДИРЕКТНО ОТ ИНВЕСТИТОР!AIRPORT REZIDENTIALЕДИНСТВЕНАТА СГРАДА В БЪЛГАРИЯ С ЦЯЛОСТНА ВЕРТИКАЛНА ГРАДИНАПредставяме Ви нова изключително иновативна жилищна...,False,14,2025-08-01 06:04:16.982275,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
"продава Двустаен апартамент, 58 м2",100 148EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6096692/?sid=gFM8jD&page=1,продава Двустаен апартамент, 58 м2,АДРЕС Недвижими имоти АД,Етаж: 4 от 5,Цена на /м2/:1 727EUR,"Двустайно жилище състоящо се от: антре, дневна с кухненски бокс, спралня, баня с тоалетна и тераса. Към жилището има прилежащо мазе.Има възможност за закупуване на паркомясто.",False,5,2025-08-01 06:04:16.982718,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,382
