site,search_url,scraped_at,details_url,agency_url,price_text,location_text,title,description,area_text,floor_text,total_floors_text,agency_name,num_photos,ref_no,total_offers,raw_link_description
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/belite-brezi/dvustaen/6199027/?sid=iKI3oo&page=1,,200 900€392 926BGN,"София, Белите Брези","продаваДвустаен апартамент,51 м2","Двустаен апартамент в добро състояние, на кръстовището на бул. Гоце Делчев и бул. България. Жилището се продава с налично обзавеждане при желание от бъдещия купувач. Разпределение: входно антре,...",51 м2,Етаж: 6 от 11,,продава,12,6199027,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6192324/?sid=iKI3oo&page=1,,259 990€508 496BGN,"София, Лозенец","продаваДвустаен апартамент,65 м2","Непреходен двустаен апартамент с едностранно южно изложение, състоящ се от две стаи, кухненски бокс с трапезария, баня с тоалетна и голяма тераса. Жилищната сграда се намира в характерната за горен...",65 м2,Етаж: 4 от 4,,продава,15,6192324,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/lagera/tristaen/6147251/?sid=iKI3oo&page=1,,370 000€723 657BGN,"София, Лагера","продаваТристаен апартамент,127 м2","Предлагаме за продажба голям и светъл тристаен апартамент със застроена площ от 127 кв.м., разположен във вътрешната част на квартала, в спокойна и озеленена зона с отлична инфраструктура....",127 м2,Етаж: 3 от 6,,продава,26,6147251,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/chetiristaen/6181104/?sid=iKI3oo&page=1,,499 000€975 959BGN,"София, Лозенец","продаваЧетиристаен апартамент,170 м2","RealNet продава просторен и функционален четиристаен апартамент, със застроена площ от 150 кв.м. (около 170 кв.м. с включени идеални части от общите части на сградата), находящ се на първи...",170 м2,Етаж: 2 от 6,,продава,14,6181104,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/6138306/?sid=iKI3oo&page=1,,519 000€1 015 076BGN,"София, Лозенец","продаваТристаен апартамент,112 м2","АКТ 16 | Ексклузивен нов тристаен апартамент в ЛозенецПредлагаме изцяло нов, завършен до ключ тристаен апартамент в най-престижната и зелена част на кв. Лозенец – готов за нанасяне,...",112 м2,Етаж: 1 от 6,,продава,13,6138306,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/tristaen/5750082/?sid=iKI3oo&page=1,,603 240€1 179 835BGN,"София, Лозенец","продаваТристаен апартамент,201 м2","Представяме тристаен апартамент за продажба, част от нова сграда със смесено предназначение в кв. ""Лозенец"", гр. София.Сградата е с получен Акт 16.Районът е един от...",201 м2,Етаж:  от 9,,продава,24,5750082,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/5566759/?sid=iKI3oo&page=1,,615 000€1 202 835BGN,"София, Лозенец","продаваТристаен апартамент,170 м2","A P A R T M E N T  0 1 2С Апартамент 012 ELEHOME ви предлага една изключително красива, функционална и резонираща с нашето ежедневие и съвременност архитектура. Семпла, изчистена и...",170 м2,Етаж: 3 от 8,,продава,12,5566759,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/mnogostaen/6211612/?sid=iKI3oo&page=1,,799 000€1 562 708BGN,"София, Стрелбище","продаваМногостаен апартамент,201 м2","RealNet продава елегантен и просторен многостаен апартамент в кв. Стрелбище, съчетаващ функционалност, стил и спокойствие, в непосредствена близост до Южен парк.Напълно обзаведен многостаен...",201 м2,Етаж: 5 от 6,,продава,20,6211612,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/lagera/dvustaen/6209436/?sid=iKI3oo&page=1,,820€1 604BGN,"София, Лагера","продаваДвустаен апартамент,86 м2","Луксозен, южен, обзаведен двустаен апартамент в предпочитания столичен квартал Лагера.Местоположение: Имотът се намира в затворен комплекс `Лагера Тюлип 2`, в непосредствена близост...",86 м2,Етаж: 3 от 9,,продава,16,6209436,494,
imotinet,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,2026-02-10 06:22:25.167348,https://www.imoti.net/bg/obiava/prodava/sofia/belite-brezi/dvustaen/6210274/?sid=iKI3oo&page=1,,117 000€228 832BGN,"София, Белите Брези","продаваДвустаен апартамент,40 м2","Агенция за недвижими имоти има удоволствието да Ви представи едностаен апартамент с локация жк. Бели Брези. Намира се в близост до метростанция, супер маркет, училище, детска градина, спирки на...",40 м2,Етаж: 1 от 8,,продава,6,6210274,494,
