title,details_url,ref_no,price_text,location,date,area,floor,num_photos,total_offers,offer_type,price_per_m2,search_url,scraped_at
"Дава под наем 3-СТАЕН, гр. София, Иван Вазов",https://bazar.bg/obiava-53291462/dawa-pod-naem-3-staen-gr-sofiia-iwan-wazow,53291462,900€,"гр. София, Иван Вазов",днес,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.241996
"Дава под наем 2-СТАЕН, гр. София, Иван Вазов",https://bazar.bg/obiava-53051302/dawa-pod-naem-2-staen-gr-sofiia-iwan-wazow,53051302,500€,"гр. София, Иван Вазов",днес,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.242286
"Дава под наем МНОГОСТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-53293221/dawa-pod-naem-mnogostaen-gr-sofiia-lozenets,53293221,1 050€,"гр. София, Лозенец",днес,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.242555
"Дава под наем 3-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-52651708/dawa-pod-naem-3-staen-gr-sofiia-lozenets,52651708,750€,"гр. София, Лозенец",днес,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.242854
"Дава под наем 3-СТАЕН, гр. София, Лагера",https://bazar.bg/obiava-52852604/dawa-pod-naem-3-staen-gr-sofiia-lagera,52852604,750€,"гр. София, Лагера",днес,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.243131
"Дава под наем МЕЗОНЕТ, гр. София, Стрелбище",https://bazar.bg/obiava-53287271/dawa-pod-naem-mezonet-gr-sofiia-strelbishte,53287271,1 050€,"гр. София, Стрелбище",вчера,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.243404
"Дава под наем 3-СТАЕН, гр. София, Стрелбище",https://bazar.bg/obiava-52926521/dawa-pod-naem-3-staen-gr-sofiia-strelbishte,52926521,790€,"гр. София, Стрелбище",вчера,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.243689
"Дава под наем 2-СТАЕН, гр. София, Лагера",https://bazar.bg/obiava-52604730/dawa-pod-naem-2-staen-gr-sofiia-lagera,52604730,600€,"гр. София, Лагера",вчера,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.243958
"Дава под наем 2-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-53284746/dawa-pod-naem-2-staen-gr-sofiia-oborishte,53284746,600€,"гр. София, Оборище",вчера,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.244234
"Дава под наем 3-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-53228354/dawa-pod-naem-3-staen-gr-sofiia-lozenets,53228354,910€,"гр. София, Лозенец",вчера,,,1,1859,наем,,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-31T18:03:48.244516
