id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,num_photos,neighborhoods,main_property_type
1591701,as,https://homes.bg/offer/apartament-za-prodazhba/ednostaen-32m2-sofiya-zhk.-strelbishte/as1591701,днес,"жк. Стрелбище, София","Едностаен, 32m²","Тухла, ТЕЦ",1,"['https://homes.bg/2024-11-28_2/112236416', 'https://homes.bg/2024-11-28_2/112236417']",121255.0,EUR,"3,789 EUR/m²",,,False, продажба,PropertyType.EDNOSTAEN,2025-06-07 18:02:54.828112,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,2.0,['Стрелбище'],апартамент
1591702,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-strelbishte/as1591702,днес,"жк. Стрелбище, София","Двустаен, 65m²","Тухла, ТЕЦ",1,['https://homes.bg/2024-11-28_2/112236418'],242400.0,EUR,"3,729 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-06-07 18:02:54.828180,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,1.0,['Стрелбище'],апартамент
1613655,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-123m2-sofiya-zhk.-strelbishte/as1613655,днес,"жк. Стрелбище, София","Тристаен, 123m²","Тухла, Електричество",1,"['https://homes.bg/2025-06-02_2/114382415', 'https://homes.bg/2025-06-02_2/114382417', 'https://homes.bg/2025-06-02_2/114382419', 'https://homes.bg/2025-06-02_2/114382421']",352735.0,EUR,"2,867 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-06-07 18:02:54.828203,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,4.0,['Стрелбище'],апартамент
1613659,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-140m2-sofiya-zhk.-strelbishte/as1613659,днес,"жк. Стрелбище, София","Тристаен, 140m²","Тухла, Електричество",1,"['https://homes.bg/2025-06-02_2/114382440', 'https://homes.bg/2025-06-02_2/114382442', 'https://homes.bg/2025-06-02_2/114382445']",450000.0,EUR,"3,214 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-06-07 18:02:54.828221,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,3.0,['Стрелбище'],апартамент
1613660,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-82m2-sofiya-zhk.-strelbishte/as1613660,днес,"жк. Стрелбище, София","Двустаен, 82m²","Тухла, Електричество",1,"['https://homes.bg/2025-05-31_2/114359006', 'https://homes.bg/2025-05-31_2/114359007', 'https://homes.bg/2025-05-31_2/114359008']",262000.0,EUR,"3,195 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-06-07 18:02:54.828235,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,3.0,['Стрелбище'],апартамент
1613663,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-140m2-sofiya-zhk.-strelbishte/as1613663,днес,"жк. Стрелбище, София","Тристаен, 140m²","Тухла, Електричество",1,"['https://homes.bg/2025-06-02_2/114382460', 'https://homes.bg/2025-06-02_2/114382462', 'https://homes.bg/2025-06-02_2/114382464']",495000.0,EUR,"3,535 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-06-07 18:02:54.828250,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,3.0,['Стрелбище'],апартамент
1598605,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-zhk.-strelbishte/as1598605,днес,"жк. Стрелбище, София","Тристаен, 84m²","Тухла, ТЕЦ",1,['https://homes.bg/2024-11-28_2/112236415'],242399.0,EUR,"2,885 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-06-07 18:02:54.828276,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,1.0,['Стрелбище'],апартамент
1613760,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-85m2-sofiya-zhk.-strelbishte/as1613760,днес,"жк. Стрелбище, София","Двустаен, 85m²","Тухла, Електричество",1,"['https://homes.bg/2025-06-02_2/114382354', 'https://homes.bg/2025-06-02_2/114382356', 'https://homes.bg/2025-06-02_2/114382358', 'https://homes.bg/2025-06-02_2/114382360']",242395.0,EUR,"2,851 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-06-07 18:02:54.828292,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,4.0,['Стрелбище'],апартамент
1613762,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-129m2-sofiya-zhk.-strelbishte/as1613762,днес,"жк. Стрелбище, София","Тристаен, 129m²","Тухла, Електричество",1,"['https://homes.bg/2025-06-02_2/114382371', 'https://homes.bg/2025-06-02_2/114382373', 'https://homes.bg/2025-06-02_2/114382375', 'https://homes.bg/2025-06-02_2/114382378']",370465.0,EUR,"2,871 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-06-07 18:02:54.828306,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,4.0,['Стрелбище'],апартамент
1613658,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-79m2-sofiya-zhk.-strelbishte/as1613658,днес,"жк. Стрелбище, София","Двустаен, 79m²","Тухла, Електричество",1,"['https://homes.bg/2025-06-02_2/114382431', 'https://homes.bg/2025-06-02_2/114382434', 'https://homes.bg/2025-06-02_2/114382436', 'https://homes.bg/2025-06-02_2/114382438']",227000.0,EUR,"2,873 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-06-07 18:02:54.828321,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,92,София,4.0,['Стрелбище'],апартамент
