title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Тристаен, 106m²","Тухла, Необзаведен, ТЕЦ",София,Медицинска академия,"319,900",EUR,,/offer/apartament-za-prodazhba/tristaen-106m2-sofiya-medicinska-akademiya/as1668299,10,днес,наем,1668299,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049029
"Двустаен, 60m²","Тухла, Обзаведен, ТЕЦ",София,Медицинска академия,"239,900",EUR,,/offer/apartament-za-prodazhba/dvustaen-60m2-sofiya-medicinska-akademiya/as1644486,5,днес,наем,1644486,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049039
"Четиристаен, 104m²","Тухла, Необзаведен, ТЕЦ",София,Медицинска академия,"349,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-104m2-sofiya-medicinska-akademiya/as1563936,10,днес,наем,1563936,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049042
"Тристаен, 70m²","Тухла, ТЕЦ",София,Медицинска академия,"420,000",EUR,,/offer/apartament-za-prodazhba/tristaen-70m2-sofiya-medicinska-akademiya/as1617490,7,днес,наем,1617490,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049045
"Четиристаен, 113m²","Тухла, Обзаведен, ТЕЦ",София,Медицинска академия,"349,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-113m2-sofiya-medicinska-akademiya/as1568158,10,вчера,наем,1568158,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049048
"Тристаен, 84m²","Тухла, Обзаведен, ТЕЦ",София,Медицинска академия,"424,000",EUR,,/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-medicinska-akademiya/as1656473,10,,наем,1656473,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049050
"Двустаен, 83m²","Тухла, Необзаведен, ТЕЦ",София,Медицинска академия,"316,692",EUR,,/offer/apartament-za-prodazhba/dvustaen-83m2-sofiya-medicinska-akademiya/as1627279,10,,наем,1627279,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049053
"Тристаен, 104m²","Тухла, Необзаведен, ТЕЦ",София,Медицинска академия,"398,582",EUR,,/offer/apartament-za-prodazhba/tristaen-104m2-sofiya-medicinska-akademiya/as1627280,10,,наем,1627280,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049055
"Двустаен, 74m²",Обзаведен,София,Медицинска академия,"255,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-medicinska-akademiya/as1666168,5,,наем,1666168,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049058
"Четиристаен, 190m²","Тухла, Необзаведен, ТЕЦ",София,Медицинска академия,"490,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-190m2-sofiya-medicinska-akademiya/as1376943,8,,наем,1376943,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049061
"Тристаен, 75m²","Тухла, Обзаведен",София,Медицинска академия,"270,000",EUR,,/offer/apartament-za-prodazhba/tristaen-75m2-sofiya-medicinska-akademiya/as1648731,3,,наем,1648731,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049064
"Четиристаен, 112m²","Тухла, Необзаведен",София,Медицинска академия,"349,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-112m2-sofiya-medicinska-akademiya/as1616043,10,,наем,1616043,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049066
"Четиристаен, 270m²","Тухла, Обзаведен, ТЕЦ",София,Медицинска академия,"620,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-270m2-sofiya-medicinska-akademiya/as1285971,10,,наем,1285971,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049069
"Четиристаен, 190m²","Тухла, Обзаведен, ТЕЦ",София,Медицинска академия,"750,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-190m2-sofiya-medicinska-akademiya/as1242518,10,,наем,1242518,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,2026-01-23T18:03:46.049072
