listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1s173494614262965,10 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бело поле, област Благоевград","Лозе, кат. 6, 3 дка, Ридара, тел.: 0888998301",0888998301,https://balkani_sh.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173494614262965&slink=brrld3&f1=1,6,2025-03-04 06:04:03.508849,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173494614262965,10 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бело поле, област Благоевград","Лозе, кат. 6, 3 дка, Ридара, тел.: 0888998301",0888998301,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173494614262965&slink=brrld3&f1=1,6,2025-03-04 06:04:03.509603,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s174018904643136,165 350 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Илинден, област Благоевград","Нива, кат. 4, 16.355 дка,   Продавам 13 съседни имота с обща площ от 16 355 м2 в местността Киселичето в землището на с. Илинд ..., тел.: 0884092706",0884092706,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174018904643136&slink=brrld3&f1=1,4,2025-03-04 06:04:03.509904,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173997900747330,87 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Игнатиево, област Варна","Нива, кат. 4, с Аренден договор до 25.09.2025 г. и рента 750 лв./год., 14.5 дка, ЕКСКЛУЗИВ -, Предлагаме за продажба, земя гр. Игнатиево, с площ 14.500 дка. До имота, се стига, по а ..., тел.: 0876716939",0876716939,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173997900747330&slink=brrld3&f1=1,6,2025-03-04 06:04:03.510206,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173018475720723,45 999 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Провадия, област Варна","Нива, кат. 5, с Аренден договор до 31.12.2025 г. и рента 2405 лв./год., 37 дка, село Кривня, ЧАСТНО ЛИЦЕ продава голям парцел 37 дка пета категория в землището на село Кривня, местността под ло ..., тел.: 0899855101",0899855101,https://ronibg.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173018475720723&slink=brrld3&f1=1,3,2025-03-04 06:04:03.510500,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173996969420952,20 590 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Кичево, област Варна","Нива, кат. 6, 7.1 дка, ЕКСКЛУЗИВ - ПРЕДЛАГАМЕ ЗА ПРОДАЖБА, зем. земя с. Кичево. Имота е, след конната база. Лице на два, пъ ..., тел.: 0876716939",0876716939,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173996969420952&slink=brrld3&f1=1,3,2025-03-04 06:04:03.510756,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s174073952862238,22 377 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Приселци, област Варна","Нива, кат. 5, 22.4 дка, ЕКСКЛУЗИВ - ПРЕДЛАГАМЕ ЗА ПРОДАЖБА, зем. земя, с. Приселци. Продаваме, три имота  15.773.дка - 5 кат ..., тел.: 0876716939",0876716939,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174073952862238&slink=brrld3&f1=1,4,2025-03-04 06:04:03.511046,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173999458787962,54 990 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Долина, област Добрич","Нива, кат. 4, с Аренден договор до 11.10.2034 г. и рента 100 лв./год., 14100 дка, тел.: 0896763373",0896763373,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173999458787962&slink=brrld3&f1=1,,2025-03-04 06:04:03.511361,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173727477358314,34 775 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карлово, област Пловдив","Нива, кат. 5, 6.5 дка,   Договаряне.   Цената е 5350за декар.                      Продава се имот, съвсем близо до гр.Карл ..., тел.: 0887316793",0887316793,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173727477358314&slink=brrld3&f1=1,,2025-03-04 06:04:03.511659,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
1s173791469672874,100 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пловдив, област Пловдив","Нива, кат. 4, 5 дка, Кв.Прослав, Собственик продава без комисиона.  Земеделска земя 5000кв.м. Гр.Пловдив, Кв.Прослав, Район Западен.  ..., тел.: 0888263881",0888263881,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173791469672874&slink=brrld3&f1=1,2,2025-03-04 06:04:03.511937,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=brrld3&f1=1,1025
