title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 62m²","Тухла, ТЕЦ",София,жк. Стрелбище,"192,617",EUR,,/offer/apartament-za-prodazhba/dvustaen-62m2-sofiya-zhk.-strelbishte/as1645472,1,вчера,,1645472,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140476
"Едностаен, 32m²","Тухла, ТЕЦ",София,жк. Стрелбище,"121,255",EUR,,/offer/apartament-za-prodazhba/ednostaen-32m2-sofiya-zhk.-strelbishte/as1591701,2,вчера,,1591701,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140486
"Двустаен, 65m²","Тухла, ТЕЦ",София,жк. Стрелбище,"242,400",EUR,,/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-strelbishte/as1591702,1,вчера,,1591702,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140489
"Тристаен, 123m²","Тухла, Електричество",София,жк. Стрелбище,"352,735",EUR,,/offer/apartament-za-prodazhba/tristaen-123m2-sofiya-zhk.-strelbishte/as1613655,6,вчера,,1613655,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140492
"Тристаен, 140m²","Тухла, Електричество",София,жк. Стрелбище,"450,000",EUR,,/offer/apartament-za-prodazhba/tristaen-140m2-sofiya-zhk.-strelbishte/as1613659,3,вчера,,1613659,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140494
"Двустаен, 82m²","Тухла, Електричество",София,жк. Стрелбище,"262,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-82m2-sofiya-zhk.-strelbishte/as1613660,3,вчера,,1613660,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140496
"Тристаен, 140m²","Тухла, Електричество",София,жк. Стрелбище,"495,000",EUR,,/offer/apartament-za-prodazhba/tristaen-140m2-sofiya-zhk.-strelbishte/as1613663,3,вчера,,1613663,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140501
"Тристаен, 84m²","Тухла, ТЕЦ",София,жк. Стрелбище,"242,399",EUR,,/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-zhk.-strelbishte/as1598605,1,вчера,,1598605,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140506
"Двустаен, 84m²","Тухла, ТЕЦ",София,жк. Стрелбище,"242,399",EUR,,/offer/apartament-za-prodazhba/dvustaen-84m2-sofiya-zhk.-strelbishte/as1644853,1,вчера,,1644853,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140511
"Двустаен, 79m²","Тухла, Електричество",София,жк. Стрелбище,"227,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-79m2-sofiya-zhk.-strelbishte/as1613658,6,вчера,,1613658,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=515,2026-01-26T06:04:19.140516
