title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 67m²","Тухла, Обзаведен, ТЕЦ",София,жк. Иван Вазов,"369,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-zhk.-ivan-vazov/as1665091,9,,наем,1665091,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911561
"Тристаен, 110m²","Тухла, Обзаведен, ТЕЦ",София,жк. Иван Вазов,"605,000",EUR,,/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-zhk.-ivan-vazov/as1665233,10,,наем,1665233,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911577
"Тристаен, 100m²","Тухла, Необзаведен, ТЕЦ",София,жк. Иван Вазов,"350,000",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-zhk.-ivan-vazov/as1531528,9,,наем,1531528,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911582
"Тристаен, 110m²","Тухла, Обзаведен, ТЕЦ",София,жк. Иван Вазов,"605,000",EUR,,/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-zhk.-ivan-vazov/as1665238,10,,наем,1665238,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911588
"Тристаен, 84m²","Тухла, Обзаведен",София,жк. Иван Вазов,"320,000",EUR,,/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-zhk.-ivan-vazov/as1644892,10,,наем,1644892,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911594
"Тристаен, 92m²","Панел, Полуобзаведен",София,жк. Иван Вазов,"400,000",EUR,,/offer/apartament-za-prodazhba/tristaen-92m2-sofiya-zhk.-ivan-vazov/as1658661,5,,наем,1658661,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911600
"Четиристаен, 200m²","Тухла, Необзаведен, Електричество",София,жк. Иван Вазов,"480,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-200m2-sofiya-zhk.-ivan-vazov/as1578309,7,,наем,1578309,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911605
"Четиристаен, 223m²","Тухла, Обзаведен, ТЕЦ",София,жк. Иван Вазов,"695,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-223m2-sofiya-zhk.-ivan-vazov/as1658605,10,,наем,1658605,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911610
"Тристаен, 85m²","ЕПК, ТЕЦ",София,жк. Иван Вазов,"455,000",EUR,,/offer/apartament-za-prodazhba/tristaen-85m2-sofiya-zhk.-ivan-vazov/as1664383,10,,наем,1664383,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911614
"Двустаен, 69m²","Тухла, ТЕЦ",София,жк. Иван Вазов,"289,800",EUR,,/offer/apartament-za-prodazhba/dvustaen-69m2-sofiya-zhk.-ivan-vazov/as1661095,5,,наем,1661095,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,2026-01-24T21:20:44.911617
