title,details_url,ref_no,price_text,location,date,area,floor,num_photos,total_offers,offer_type,price_per_m2,search_url,scraped_at
"Продава 4-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-51877857/prodawa-4-staen-gr-plowdiw-otdih-i-kultura,51877857,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.122911
"Продава 4-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-49837233/prodawa-4-staen-gr-plowdiw-otdih-i-kultura,49837233,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.123180
"Продава 3-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-49839022/prodawa-3-staen-gr-plowdiw-otdih-i-kultura,49839022,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.123438
"Продава 3-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-49835000/prodawa-3-staen-gr-plowdiw-otdih-i-kultura,49835000,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.123710
"Продава 3-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-49839061/prodawa-3-staen-gr-plowdiw-otdih-i-kultura,49839061,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.123964
"Продава 3-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-47771306/prodawa-3-staen-gr-plowdiw-otdih-i-kultura,47771306,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.124214
"Продава 3-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-49835005/prodawa-3-staen-gr-plowdiw-otdih-i-kultura,49835005,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.124464
"Продава 2-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-44165247/prodawa-2-staen-gr-plowdiw-otdih-i-kultura,44165247,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.124733
"Продава 2-СТАЕН, гр. Пловдив, Отдих и култура",https://bazar.bg/obiava-47771308/prodawa-2-staen-gr-plowdiw-otdih-i-kultura,47771308,Договаряне,"гр. Пловдив, Отдих и култура",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.124985
"Продава 2-СТАЕН, гр. Пловдив, Център",https://bazar.bg/obiava-52687266/prodawa-2-staen-gr-plowdiw-tsentar,52687266,144 999€,"гр. Пловдив, Център",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.125248
"Продава 2-СТАЕН, гр. Пловдив, Младежки Хълм",https://bazar.bg/obiava-53325982/prodawa-2-staen-gr-plowdiw-mladezhki-halm,53325982,108 000€,"гр. Пловдив, Младежки Хълм",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.125525
"Продава 2-СТАЕН, гр. Пловдив, Младежки Хълм",https://bazar.bg/obiava-52988594/prodawa-2-staen-gr-plowdiw-mladezhki-halm,52988594,215 000€,"гр. Пловдив, Младежки Хълм",вчера,,,1,2195,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,2026-02-04T06:13:40.125805
